1194,Hazel Williams,234,25,5,3,10,344
1195,Ian Mearns,235,29,12,3,1,20450
1196,Jane MacBean,235,29,12,3,2,13250
1197,Peter Maughan,235,29,12,3,5,2792
1198,Rachel Cabral,235,29,12,3,7,1653
1199,Tom Randall,236,10,6,3,2,22718
1200,Vernon Coaker,236,10,6,3,1,22039
1201,Anita Prabhakar,236,10,6,3,5,2279
1202,Graham Hunt,236,10,6,3,3,1820
1203,Jim Norris,236,10,6,3,7,1097
1204,Rehman Chishti,237,11,3,3,2,28173
1205,Andy Stamp,237,11,3,3,1,13054
1206,Alan Bullion,237,11,3,3,5,2503
1207,George Salomon,237,11,3,3,7,1043
1208,Rob McCulloch Martin,237,11,3,3,27,837
1209,Peter Cook,237,11,3,3,6,229
1210,Roger Peacock,237,11,3,3,26,119
1211,Alison Thewliss,238,3,2,2,8,19750
1212,Faten Hameed,238,3,2,2,1,13276
1213,Flora Scarabello,238,3,2,2,2,3698
1214,Ewan Hoyle,238,3,2,2,5,1952
1215,Elaine Gallagher,238,3,2,2,7,1429
1216,David Linden,239,3,2,2,8,18357
1217,Kate Watson,239,3,2,2,1,12791
1218,Thomas Kerr,239,3,2,2,2,5709
1219,James Harrison,239,3,2,2,5,1626
1220,Patrick Grady,240,3,2,2,8,16982
1221,Pam Duncan-Glancy,240,3,2,2,1,11381
1222,Tony Curtis,240,3,2,2,2,3806
1223,Andrew Chamberlain,240,3,2,2,5,2394
1224,Cass Macgregor,240,3,2,2,7,1308
1225,Dionne Cocozza,240,3,2,2,3,320
1226,Anne McLaughlin,241,3,2,2,8,15911
1227,Paul Sweeney,241,3,2,2,14,13363
1228,Lauren Bennie,241,3,2,2,2,3558
1229,Nicholas Moohan,241,3,2,2,5,1093
1230,Carol Monaghan,242,3,2,2,8,19678
1231,Patricia Ferguson,242,3,2,2,1,11319
1232,Ade Aibinu,242,3,2,2,2,6022
1233,James Speirs,242,3,2,2,5,2716
1234,Stewart Malcolm McDonald,243,3,2,2,8,22829
1235,Johann Lamont,243,3,2,2,14,13824
1236,Kyle Thornton,243,3,2,2,2,6237
1237,Carole Ford,243,3,2,2,5,2786
1238,Dan Hutchison,243,3,2,2,7,1251
1239,Danyaal Raja,243,3,2,2,3,516
1240,Chris Stephens,244,3,2,2,8,17643
1241,Matt Kerr,244,3,2,2,14,12743
1242,Thomas Haddow,244,3,2,2,2,4224
1243,Ben Denton-Cardew,244,3,2,2,5,1435
1244,Peter Brown,244,3,2,2,3,802
1245,Peter Grant,245,3,2,2,8,21234
1246,Pat Egan,245,3,2,2,1,9477
1247,Amy Thomson,245,3,2,2,2,6920
1248,Jane Ann Liston,245,3,2,2,5,2639
1249,Victor Farrell,245,3,2,2,3,1276
1250,Richard Graham,246,46,10,3,2,29159
1251,Fran Boait,246,46,10,3,14,18882
1252,Rebecca Trimnell,246,46,10,3,5,4338
1253,Michael Byfield,246,46,10,3,7,1385
1254,Richard Thomson,247,3,2,2,8,23885
1255,Colin Clark,247,3,2,2,2,23066
1256,James Oates,247,3,2,2,5,5913
1257,Heather Herbert,247,3,2,2,1,3052
1258,Caroline Dinenage,248,4,3,3,2,32226
1259,Tom Chatwin,248,4,3,3,1,8948
1260,Martin Pepper,248,4,3,3,5,5473
1261,Zoe Aspinall,248,4,3,3,7,1806
1262,Tonia Antoniazzi,249,1,1,1,1,20208
1263,Francesca O'Brien,249,1,1,1,2,18371
1264,John Davies,249,1,1,1,4,2288
1265,Sam Bennett,249,1,1,1,5,2236
1266,Rob Ross,249,1,1,1,3,1379
1267,Gareth Davies,250,30,6,3,2,36794
1268,Kathryn Salt,250,30,6,3,1,10791
1269,Harrish Bisnauthsing,250,30,6,3,5,6153
1270,Anne Gayfer,250,30,6,3,7,2265
1271,Adam Holloway,251,11,3,3,2,29580
1272,Lauren Sullivan,251,11,3,3,1,13999
1273,Ukonu Obasi,251,11,3,3,5,2584
1274,Marna Gilligan,251,11,3,3,7,1397
1275,Lia Nici,252,23,8,3,2,18150
1276,Melanie Onn,252,23,8,3,1,10819
1277,Christopher Barker,252,23,8,3,3,2378
1278,Ian Barfield,252,23,8,3,5,1070
1279,Loyd Emmerson,252,23,8,3,7,514
1280,Nigel Winn,252,23,8,3,6,156
1281,Brandon Lewis,253,36,9,3,2,28593
1282,Mike Smith-Clare,253,36,9,3,14,10930
1283,James Joyce,253,36,9,3,5,1661
1284,Anne Killett,253,36,9,3,7,1064
1285,Dave Harding,253,36,9,3,52,631
1286,Adrian Myers,253,36,9,3,6,429
1287,Margaret McMahon-Morris,253,36,9,3,6,154
1288,Matthew Pennycook,254,14,7,3,1,30185
1289,Thomas Turrell,254,14,7,3,2,11721
1290,Rhian O'Connor,254,14,7,3,5,7253
1291,Victoria Rance,254,14,7,3,7,2363
1292,Kailash Trivedi,254,14,7,3,3,1228
1293,Eunice Odesanmi,254,14,7,3,26,245
1294,Sushil Gaikwad,254,14,7,3,6,125
1295,Angela Richardson,255,50,3,3,2,26317
1296,Z̦e Franklin,255,50,3,3,5,22980
1297,Anne Rouse,255,50,3,3,1,4515
1298,Anne Milton,255,50,3,3,6,4356
1299,John Morris,255,50,3,3,53,483
1300,Diane Abbott,256,14,7,3,1,39972
1301,Ben Obese-Jecty,256,14,7,3,2,6784
1302,Alex Armitage,256,14,7,3,7,4989
1303,Ben Mathis,256,14,7,3,5,4283
1304,Richard Christian Ings,256,14,7,3,3,609
1305,Haseeb Ur-Rehman,256,14,7,3,32,151
1306,Lor̩ Lixenberg,256,14,7,3,6,76
1307,Meg Hillier,257,14,7,3,14,39884
1308,Mark Beckett,257,14,7,3,2,5899
1309,Dave Raval,257,14,7,3,5,4853
1310,Tyrone Scott,257,14,7,3,7,2948
1311,Robert Lloyd,257,14,7,3,3,744
1312,Jonty  Leff,257,14,7,3,37,111
1313,James Morris,258,5,4,3,2,25607
1314,Ian Cooper,258,5,4,3,1,13533
1315,Ryan Priest,258,5,4,3,5,1738
1316,James Windridge,258,5,4,3,7,934
1317,Jon Cross,258,5,4,3,6,232
1318,Ian  Fleming,258,5,4,3,6,190
1319,Tim Weller,258,5,4,3,6,111
1320,Holly Lynch,259,19,8,3,1,21496
1321,Kashif Ali,259,19,8,3,2,18927
1322,Sarah Wood,259,19,8,3,3,2813
1323,James Baker,259,19,8,3,5,2276
1324,Bella Jessop,259,19,8,3,7,946
1325,David Davis,260,23,8,3,2,31045
1326,George Ayre,260,23,8,3,1,10716
1327,Linda  Johnson,260,23,8,3,5,5215
1328,Angela Stone,260,23,8,3,7,1764
1329,Richard Honnoraty,260,23,8,3,12,1039
1330,Derek Twigg,261,48,5,3,1,29333
1331,Charles  Rowley,261,48,5,3,2,10358
1332,Janet  Balfe,261,48,5,3,3,3730
1333,Steve Gribbon,261,48,5,3,5,1800
1334,David O'Keefe,261,48,5,3,7,982
1335,Andy Slaughter,262,14,7,3,1,30074
1336,Xingang Wang,262,14,7,3,2,12227
1337,Jessie Venegas,262,14,7,3,5,6947
1338,Alex Horn,262,14,7,3,7,1744
1339,James Keyse,262,14,7,3,3,974
1340,Tulip Siddiq,263,14,7,3,1,28080
1341,Johnny Luk,263,14,7,3,2,13892
1342,Matt Sanders,263,14,7,3,5,13121
1343,David Stansell,263,14,7,3,7,1608
1344,James Pointon,263,14,7,3,3,684
1345,Neil O'Brien,264,31,6,3,2,31698
1346,Celia Hibbert,264,31,6,3,1,14420
1347,Zuffar Haq,264,31,6,3,5,9103
1348,Darren Woodiwiss,264,31,6,3,7,1709
1349,Robin Lambert,264,31,6,3,6,389
1350,Robert Halfon,265,17,9,3,2,27510
1351,Laura McAlpine,265,17,9,3,1,13447
1352,Charlotte Cane,265,17,9,3,5,2397
1353,Andrew Jones,266,51,8,3,2,29962
1354,Judith Rogerson,266,51,8,3,5,20287
1355,Mark Sewards,266,51,8,3,1,5480
1356,Kieron George,266,51,8,3,12,1208
1357,Bob Blackman,267,14,7,3,2,26935
1358,Pamela Fitzpatrick,267,14,7,3,1,18765
1359,Adam Bernard,267,14,7,3,5,3791
1360,Gareth Thomas,268,14,7,3,14,25132
1361,Anwara Ali,268,14,7,3,2,16440
1362,Lisa-Maria Bornemann,268,14,7,3,5,4310
1363,Rowan Langley,268,14,7,3,7,1109
1364,Richard Jones,268,14,7,3,3,931
1365,Mike Hill,269,52,12,3,1,15464
1366,Stefan Houghton,269,52,12,3,2,11869
1367,Richard Tice,269,52,12,3,3,10603
1368,Andy Hagon,269,52,12,3,5,1696
1369,Joe Bousfield,269,52,12,3,6,911
1370,Kevin Cranney,269,52,12,3,54,494
1371,Bernard Jenkin,270,17,9,3,2,31830
1372,Stephen Rice,270,17,9,3,1,11648
1373,Mike Beckett,270,17,9,3,5,5866
1374,Peter Banks,270,17,9,3,7,1945
1375,Tony Francis,270,17,9,3,6,411
1376,Richard Browning-Smith,270,17,9,3,6,263
1377,Sally-Ann Hart,271,24,3,3,2,26896
1378,Peter Chowney,271,24,3,3,1,22853
1379,Nick Perry,271,24,3,3,5,3960
1380,Paul Crosland,271,24,3,3,6,565
1381,Alan Mak,272,4,3,3,2,30051
1382,Rosamund Knight,272,4,3,3,1,8259
1383,Paul Gray,272,4,3,3,5,5708
1384,John Colman,272,4,3,3,7,1597
1385,Alan Black,272,4,3,3,13,344
1386,John McDonnell,273,14,7,3,1,24545
1387,Wayne Bridges,273,14,7,3,2,15284
1388,Alex Cunliffe,273,14,7,3,5,1947
1389,Harry Boparai,273,14,7,3,3,1292
1390,Christine West,273,14,7,3,7,739
1391,Chika Amadi,273,14,7,3,26,187
1392,William Wragg,274,6,5,3,2,21592
1393,Lisa Smart,274,6,5,3,5,17169
1394,Tony Wilson,274,6,5,3,1,5508
1395,Mike Penning,275,38,9,3,2,28968
1396,Nabila Ahmed,275,38,9,3,1,14405
1397,Sammy Barry,275,38,9,3,5,6317
1398,Sherief  Hassan,275,38,9,3,7,1581
1399,Jon Trickett,276,19,8,3,1,16460
1400,Louise Calland,276,19,8,3,2,15280
1401,Waj Ali,276,19,8,3,3,5930
1402,Ian  Womersley,276,19,8,3,6,2458
1403,James Monaghan,276,19,8,3,5,1734
1404,Martin Roberts,276,19,8,3,12,964
1405,Lyn Morton,276,19,8,3,7,916
1406,Pete Wilks,276,19,8,3,6,165
1407,Matthew Offord,277,14,7,3,2,26878
1408,David Pinto-Duschinsky,277,14,7,3,1,22648
1409,Clareine Enderby,277,14,7,3,5,4628
1410,Portia Vincent-Kirby,277,14,7,3,7,921
1411,John Howell,278,13,3,3,2,32189
1412,Laura Coyle,278,13,3,3,5,18136
1413,Zaid Marham,278,13,3,3,1,5698
1414,Jo Robb,278,13,3,3,7,2736
1415,Jesse Norman,279,37,4,3,2,30390
1416,Anna Coda,279,37,4,3,1,10704
1417,Lucy Hurds,279,37,4,3,5,6181
1418,Diana Toynbee,279,37,4,3,7,2371
1419,Julie Marson,280,38,9,3,2,33712
1420,Chris Vince,280,38,9,3,1,14092
1421,Chris Lucas,280,38,9,3,5,8596
1422,Lucy Downes,280,38,9,3,7,2705
1423,Alistair  Lindsay,280,38,9,3,27,681
1424,Brian Percival,280,38,9,3,6,308
1425,Oliver Dowden,281,38,9,3,2,32651
1426,Holly Kal-Weiss,281,38,9,3,1,11338
1427,Stephen  Barrett,281,38,9,3,5,6561
1428,John Humphries,281,38,9,3,7,1653
1429,Guy Opperman,282,22,12,3,2,25152
1430,Penny Grennan,282,22,12,3,1,14603
1431,Stephen Howse,282,22,12,3,5,4672
1432,Nick Morphet,282,22,12,3,7,1723
1433,Chris Clarkson,283,6,5,3,2,20453
1434,Liz McInnes,283,6,5,3,1,19790
1435,Colin Lambert,283,6,5,3,3,3952
1436,Anthony Smith,283,6,5,3,5,2073
1437,Nigel Ainsworth-Barnes,283,6,5,3,7,1220
1438,Robert Largan,284,7,6,3,2,24844
1439,Ruth George,284,7,6,3,1,24254
1440,David Lomax,284,7,6,3,5,2750
1441,Alan Graves,284,7,6,3,3,1177
1442,Robert Hodgetts-Haley,284,7,6,3,7,1148
1443,Bim Afolami,285,38,9,3,2,27719
1444,Sam Collins,285,38,9,3,5,20824
1445,Kay  Tart,285,38,9,3,1,9959
1446,Sid Cordle,285,38,9,3,26,268
1447,Peter  Marshall,285,38,9,3,43,101
1448,Keir Starmer,286,14,7,3,1,36641
1449,Alexandra Hayward,286,14,7,3,2,8878
1450,Matthew Kirk,286,14,7,3,5,7314
1451,Kirsten de Keyser,286,14,7,3,7,2746
1452,Hector Birchwood,286,14,7,3,3,1032
1453,Mohammad Bhatti,286,14,7,3,27,138
1454,Thomas Scripps,286,14,7,3,55,37
1455,Julia Lopez,287,14,7,3,2,35495
1456,Tele Lawal,287,14,7,3,1,12187
1457,Thomas Clarke,287,14,7,3,5,3862
1458,Peter Caton,287,14,7,3,7,1920
1459,David Furness,287,14,7,3,56,510
1460,Catherine West,288,14,7,3,1,35126
1461,Dawn Barnes,288,14,7,3,5,15884
1462,Ed McGuinness,288,14,7,3,2,6829
1463,Jarelle Francis,288,14,7,3,7,2192
1464,Daniel Corrigan,288,14,7,3,3,763
1465,Helen Spiby-Vann,288,14,7,3,26,211
1466,Salah Wakie,288,14,7,3,6,100
1467,Jeremy Quin,289,9,3,3,2,35900
1468,Louise Potter,289,9,3,3,5,14773
1469,Michael Jones,289,9,3,3,1,9424
1470,Catherine Ross,289,9,3,3,7,2668
1471,Jim Duggan,289,9,3,3,53,477
1472,Bridget Phillipson,290,29,12,3,1,16210
1473,Christopher  Howarth,290,29,12,3,2,13095
1474,Kevin Yuill,290,29,12,3,3,6165
1475,Paul Edgeworth,290,29,12,3,5,2319
1476,Richard Bradley,290,29,12,3,7,1125
1477,Richard Elvin,290,29,12,3,27,897
1478,Peter Kyle,291,24,3,3,1,32876
1479,Robert Nemeth,291,24,3,3,2,15832
1480,Beatrice Bass,291,24,3,3,5,3731
1481,Ollie Sykes,291,24,3,3,7,2496
1482,Angela Hancock,291,24,3,3,3,1111
1483,Jolyon Dixon,291,24,3,3,9,195
1484,Charlotte Sabel,291,24,3,3,6,150
1485,Barry Sheerman,292,19,8,3,14,20509
1486,Ken Davy,292,19,8,3,2,15572
1487,James Wilkinson,292,19,8,3,5,2367
1488,Andrew Cooper,292,19,8,3,7,1768
1489,Stuart Hale,292,19,8,3,3,1666
1490,Jonathan Djanogly,293,42,9,3,2,32386
1491,Samuel Sweek,293,42,9,3,1,13003
1492,Mark Argent,293,42,9,3,5,9432
1493,Daniel Laycock,293,42,9,3,7,2233
1494,Paul Bullen,293,42,9,3,6,1789
1495,Tom Varghese,293,42,9,3,6,304
1496,Sara Britcliffe,294,27,5,3,2,20565
1497,Graham Jones,294,27,5,3,1,17614
1498,Gregory Butt,294,27,5,3,3,2156
1499,Adam Waller-Slack,294,27,5,3,5,1226
1500,Katrina Brockbank,294,27,5,3,7,845
1501,Wes Streeting,295,14,7,3,1,25323
1502,Howard Berlin,295,14,7,3,2,20105
1503,Mark Johnson,295,14,7,3,5,2680
1504,Neil Anderson,295,14,7,3,3,960
1505,David Reynolds,295,14,7,3,7,845
1506,Donald Akhigbe,295,14,7,3,26,201
1507,Sam Tarry,296,14,7,3,1,35085
1508,Ali Azeem,296,14,7,3,2,10984
1509,Mike Gapes,296,14,7,3,33,3891
1510,Ashburn Holder,296,14,7,3,5,1795
1511,Munish Sharma,296,14,7,3,3,1008
1512,RoseMary Warrington,296,14,7,3,7,714
1513,Ronnie Cowan,297,3,2,2,8,19295
1514,Martin McCluskey,297,3,2,2,1,11783
1515,Haroun Malik,297,3,2,2,2,6265
1516,Jacci Stoyle,297,3,2,2,5,2560
1517,Drew Hendry,298,3,2,2,8,26247
1518,Fiona Fawcett,298,3,2,2,2,15807
1519,Robert Rixson,298,3,2,2,5,5846
1520,Lewis Whyte,298,3,2,2,1,4123
1521,Ariane Burgess,298,3,2,2,7,1709
1522,Les Durance,298,3,2,2,3,1078
1523,Tom Hunt,299,40,9,3,2,24952
1524,Sandy Martin,299,40,9,3,1,19473
1525,Adrian  Hyyrylainen-Trett,299,40,9,3,5,2439
1526,Nicola  Thomas,299,40,9,3,3,1432
1527,Barry Broom,299,40,9,3,7,1283
1528,Bob Seely,300,53,3,3,2,41815
1529,Richard Quigley,300,53,3,3,1,18078
1530,Vix Lowthion,300,53,3,3,7,11338
1531,Carl Feeney,300,53,3,3,57,1542
1532,Karl Love,300,53,3,3,6,874
1533,Daryll Pitcher,300,53,3,3,6,795
1534,Jeremy Corbyn,301,14,7,3,1,34603
1535,Nick Wakeling,301,14,7,3,5,8415
1536,James Clark,301,14,7,3,2,5483
1537,Caroline Russell,301,14,7,3,7,4326
1538,Yosef David,301,14,7,3,3,742
1539,Nick Delves,301,14,7,3,9,236
1540,Emily Thornberry,302,14,7,3,1,26897
1541,Kate Pothalingham,302,14,7,3,5,9569
1542,Jason Charalambous,302,14,7,3,2,8045
1543,Talia Hussain,302,14,7,3,7,1987
1544,Paddy Hannam,302,14,7,3,3,1136
1545,Sebastian Sandys,302,14,7,3,9,182
1546,Chris Evans,303,28,1,1,14,15356
1547,Gavin Chambers,303,28,1,1,2,9892
1548,James Wells,303,28,1,1,3,4834
1549,Zoe Hammond,303,28,1,1,4,2286
1550,Jo Watkins,303,28,1,1,5,1313
1551,Catherine Linstrum,303,28,1,1,7,669
1552,Kate Osborne,304,29,12,3,1,18363
1553,Nick Oliver,304,29,12,3,2,11243
1554,Richard Monaghan,304,29,12,3,3,4122
1555,John Robertson,304,29,12,3,6,2991
1556,David Wilkinson,304,29,12,3,5,2360
1557,James Milne,304,29,12,3,7,831
1558,Shaun Sadler,304,29,12,3,6,614
1559,Mark Conway,304,29,12,3,13,212
1560,Robbie Moore,305,19,8,3,2,25298
1561,John Grogan,305,19,8,3,1,23080
1562,Tom Franks,305,19,8,3,5,2573
1563,Waqas Khan,305,19,8,3,3,850
1564,Mark Barton,305,19,8,3,12,667
1565,Matthew Rose,305,19,8,3,13,132
1566,Jeremy Wright,306,54,4,3,2,30351
1567,Richard Dickson,306,54,4,3,5,9998
1568,Antony  Tucker,306,54,4,3,1,9440
1569,Alison Firth,306,54,4,3,7,2351
1570,Nicholas Green,306,54,4,3,9,457
1571,Felicity Buchan,307,14,7,3,2,16768
1572,Emma Dent Coad,307,14,7,3,1,16618
1573,Samuel Gyimah,307,14,7,3,5,9312
1574,Vivien Lichtenstein,307,14,7,3,7,535
1575,Jay Aston Colquhoun,307,14,7,3,3,384
1576,Roger Phillips,307,14,7,3,26,70
1577,Harriet Gore,307,14,7,3,58,47
1578,Scott Dore,307,14,7,3,37,28
1579,Philip Hollobone,308,49,6,3,2,29787
1580,Clare Pavitt,308,49,6,3,1,13022
1581,Chris Nelson,308,49,6,3,5,3367
1582,Jim Hakewill,308,49,6,3,6,1642
1583,Jamie Wildman,308,49,6,3,7,1543
1584,Alan Brown,309,3,2,2,8,24216
1585,Caroline Hollins,309,3,2,2,2,11557
1586,Kevin McGregor,309,3,2,2,1,9009
1587,Edward Thornley,309,3,2,2,5,2444
1588,Stef Johnstone,309,3,2,2,41,405
1589,Edward Davey,310,14,7,3,5,31103
1590,Aphra Brandreth,310,14,7,3,2,20614
1591,Leanne Werner,310,14,7,3,1,6528
1592,Sharron Sumner,310,14,7,3,7,1038
1593,Scott Holman,310,14,7,3,3,788
1594,James Giles,310,14,7,3,6,458
1595,Jason Chinnery,310,14,7,3,9,193
1596,Roger Glencross,310,14,7,3,27,124
1597,Karl Turner,311,23,8,3,1,12713
1598,Rachel Storer,311,23,8,3,2,11474
1599,Marten Hall,311,23,8,3,3,5764
1600,Bob Morgan,311,23,8,3,5,1707
1601,Julia Brown,311,23,8,3,7,784
1602,Diana Johnson,312,23,8,3,1,17033
1603,Holly Whitbread,312,23,8,3,2,9440
1604,Derek Abram,312,23,8,3,3,4771
1605,Mike Ross,312,23,8,3,5,2084
1606,Richard  Howarth,312,23,8,3,7,875
1607,Emma Hardy,313,23,8,3,1,13384
1608,Scott  Bell,313,23,8,3,2,10528
1609,Michelle Dewberry,313,23,8,3,3,5638
1610,David Nolan,313,23,8,3,5,1756
1611,Mike Lammiman,313,23,8,3,7,50
1612,Chris Skidmore,314,18,10,3,2,27712
1613,Nicola Bowden-Jones,314,18,10,3,1,16492
1614,Dine Romero,314,18,10,3,5,3421
1615,Joseph Evans,314,18,10,3,7,1200
1616,Angelika Cowell,314,18,10,3,23,489
1617,Neale Hanvey,315,3,2,2,8,16568
1618,Lesley Laird,315,3,2,2,1,15325
1619,Kathleen Leslie,315,3,2,2,2,9449
1620,Gill Cole-Hamilton,315,3,2,2,5,2903
1621,Scott Rutherford,315,3,2,2,7,1628
1622,Mitch William,315,3,2,2,3,1132
1623,George Howarth,316,25,5,3,1,44374
1624,Rushi Millns,316,25,5,3,2,4432
1625,Tim McCullough,316,25,5,3,3,3348
1626,Paul Woodruff,316,25,5,3,7,1262
1627,Joe Slupsky,316,25,5,3,5,1117
1628,Ray Catesby,316,25,5,3,10,405
1629,Jeffrey M. Donaldson,317,21,11,4,16,19586
1630,Sorcha Eastwood,317,21,11,4,17,13087
1631,Robbie Butler,317,21,11,4,18,8606
1632,Ally Haydock,317,21,11,4,20,1758
1633,Gary McCleave,317,21,11,4,19,1098
1634,Gary Hynds,317,21,11,4,2,955
1635,Alan Love,317,21,11,4,27,315
1636,Angela Crawley,318,3,2,2,8,22243
1637,Shona Haslam,318,3,2,2,2,17056
1638,Andrew Hilland,318,3,2,2,1,10736
1639,Jane  Pickard,318,3,2,2,5,3037
1640,Cat Smith,319,27,5,3,1,21184
1641,Louise  Thistlethwaite,319,27,5,3,2,18804
1642,Peter Jackson,319,27,5,3,5,2018
1643,Leanne  Murray,319,27,5,3,3,1817
1644,Caroline Jackson,319,27,5,3,7,1396
1645,Hilary Benn,320,19,8,3,1,30413
1646,Peter Fortune,320,19,8,3,2,11143
1647,Paul Thomas,320,19,8,3,3,2999
1648,Jack  Holland,320,19,8,3,5,2343
1649,Ed  Carlisle,320,19,8,3,7,2105
1650,William Clouston,320,19,8,3,13,281
1651,Richard Burgon,321,19,8,3,1,19464
1652,Jill Mortimer,321,19,8,3,2,13933
1653,Sarah Wass,321,19,8,3,3,2981
1654,David Dresser,321,19,8,3,5,1796
1655,Shahab Adris,321,19,8,3,7,878
1656,Fabian Hamilton,322,19,8,3,1,29024
1657,Amjad  Bashir,322,19,8,3,2,11935
1658,Jon Hannah,322,19,8,3,5,5665
1659,Rachel Hartshorne,322,19,8,3,7,1931
1660,Inaya Folarin Iman,322,19,8,3,3,1769
1661,Celia Foote,322,19,8,3,59,176
1662,Alex Sobel,323,19,8,3,14,23971
1663,Stewart Harper,323,19,8,3,2,13222
1664,Kamran Hussain,323,19,8,3,5,9397
1665,Martin Hemingway,323,19,8,3,7,1389
1666,Graeme Webber,323,19,8,3,3,1304
1667,Rachel Reeves,324,19,8,3,1,22186
1668,Mark Dormer,324,19,8,3,2,11622
1669,Phillip Mars,324,19,8,3,3,2685
1670,Dan Walker,324,19,8,3,5,1787
1671,Victoria  Smith,324,19,8,3,7,1274
1672,Ian Cowling,324,19,8,3,12,650
1673,Daniel Whetstone,324,19,8,3,13,46
1674,Mike Davies,324,19,8,3,59,31
1675,Claudia Webbe,325,31,6,3,1,25090
1676,Bhupen Dave,325,31,6,3,2,19071
1677,Nitesh Dave,325,31,6,3,5,2800
1678,Tara Baldwin,325,31,6,3,3,1243
1679,Melanie Wakley,325,31,6,3,7,888
1680,Sanjay Gogia,325,31,6,3,6,329
1681,Jonathan Ashworth,326,31,6,3,14,33606
1682,Natalie Neale,326,31,6,3,2,10931
1683,Chris Coghlan,326,31,6,3,5,2754
1684,Mags Lewis,326,31,6,3,7,1669
1685,James Potter,326,31,6,3,3,1187
1686,Liz Kendall,327,31,6,3,1,17291
1687,Amanda Wright,327,31,6,3,2,13079
1688,Ian Bradwell,327,31,6,3,5,1808
1689,Jack Collier,327,31,6,3,3,1620
1690,Ani Goddard,327,31,6,3,7,977
1691,James Grundy,328,6,5,3,2,21266
1692,Joanne Platt,328,6,5,3,14,19301
1693,James Melly,328,6,5,3,3,3161
1694,Mark Clayton,328,6,5,3,5,2252
1695,Ann  O'Bern,328,6,5,3,6,551
1696,Leon Peters,328,6,5,3,27,448
1697,Maria Caulfield,329,24,3,3,2,26268
1698,Oli Henman,329,24,3,3,5,23811
1699,Kate Chappell,329,24,3,3,1,3206
1700,Johnny Denis,329,24,3,3,7,1453
1701,Paul Cragg,329,24,3,3,6,113
1702,Vicky Foxcroft,330,14,7,3,1,39216
1703,Gavin Haran,330,14,7,3,2,6303
1704,Bobby Dean,330,14,7,3,5,5774
1705,Andrea Carey Fuller,330,14,7,3,7,3085
1706,Moses Etienne,330,14,7,3,3,789
1707,Tan Bui,330,14,7,3,6,130
1708,John Lloyd,330,14,7,3,59,71
1709,Janet Daby,331,14,7,3,1,26661
1710,Sam Thurgood,331,14,7,3,2,9653
1711,Ade Fatukasi,331,14,7,3,5,5039
1712,Rosamund Adoo-Kissi-Debrah,331,14,7,3,7,1706
1713,Wesley Pollard,331,14,7,3,3,1234
1714,Maureen Martin,331,14,7,3,26,277
1715,Mark Barber,331,14,7,3,6,152
1716,Richard Galloway,331,14,7,3,50,50
1717,Elder Mighton,331,14,7,3,6,43
1718,Ellie Reeves,332,14,7,3,1,31860
1719,Aisha Cuthbert,332,14,7,3,2,10317
1720,Alex Feakes,332,14,7,3,5,6260
1721,James Braun,332,14,7,3,7,2390
1722,Teixeira Hambro,332,14,7,3,3,1060
1723,Katherine Hortense,332,14,7,3,26,213
1724,John Cryer,333,14,7,3,1,28836
1725,Noshaba Khiljee,333,14,7,3,2,8028
1726,Ben Sims,333,14,7,3,5,4666
1727,Ashley Gunstock,333,14,7,3,7,1805
1728,Zulf Jannaty,333,14,7,3,3,785
1729,Henry Scott,333,14,7,3,6,427
1730,Michael Fabricant,334,39,4,3,2,34844
1731,Dave Robertson,334,39,4,3,1,11206
1732,Paul Ray,334,39,4,3,5,5632
1733,Andrea Muckley,334,39,4,3,7,1743
1734,John Madden,334,39,4,3,6,568
1735,Karl McCartney,335,30,6,3,2,24267
1736,Karen Lee,335,30,6,3,1,20753
1737,Caroline Kenyon,335,30,6,3,5,2422
1738,Sally Horscroft,335,30,6,3,7,1195
1739,Reece Wilkes,335,30,6,3,3,1079
1740,Rob Bradley,335,30,6,3,6,609
1741,Charles Shaw,335,30,6,3,10,304
1742,Martyn Day,336,3,2,2,8,25551
1743,Charles Kennedy,336,3,2,2,2,14285
1744,Wendy Milne,336,3,2,2,1,10517
1745,Sally Pattle,336,3,2,2,5,4393
1746,Marc Bozza,336,3,2,2,3,1257
1747,Gillian Mackay,336,3,2,2,7,1184
1748,Mark Tunnicliff,336,3,2,2,52,588
1749,Kim Johnson,337,25,5,3,1,41170
1750,Sean Malkeson,337,25,5,3,2,4127
1751,Tom Crone,337,25,5,3,7,3017
1752,Rob McAllister-Bell,337,25,5,3,5,2696
1753,David Leach,337,25,5,3,3,1779
1754,Dan Carden,338,25,5,3,1,34538
1755,Alex Phillips,338,25,5,3,2,4018
1756,Ted Grant,338,25,5,3,7,814
1757,David Newman,338,25,5,3,5,756
1758,Billy Lake,338,25,5,3,10,660
1759,Paula Barker,339,25,5,3,1,31310
1760,Catherine Mulhern,339,25,5,3,2,4225
1761,Richard Kemp,339,25,5,3,5,4055
1762,Adam Heatherington,339,25,5,3,3,1921
1763,Kay Inckle,339,25,5,3,7,1365
1764,Mick Coyne,339,25,5,3,10,501
1765,Ian Byrne,340,25,5,3,1,34117
1766,Tom Bradley,340,25,5,3,2,4133
1767,Ray Pearson,340,25,5,3,3,2012
1768,Steve Radford,340,25,5,3,10,1826
1769,Paul Parr,340,25,5,3,5,1296
1770,William Ward,340,25,5,3,7,605
